ticker,year,value,source,source_url,retrieved,note
DLTR,2024,3.8,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"638 recordable cases (339 days-away, 140 restricted) / 33580742 hours at 1402 establishments, 50984 avg employees; matched by ein 1402, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DOC,2023,7.413,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"28 recordable cases (18 days-away, 8 restricted) / 755479 hours at 3 establishments, 574 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
DOC,2024,4.997,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"13 recordable cases (3 days-away, 8 restricted) / 520287 hours at 3 establishments, 390 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
DOV,2022,1.539,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"64 recordable cases (28 days-away, 15 restricted) / 8316597 hours at 24 establishments, 4081 avg employees; matched by ein 0, sec name 9, ex-21 subsidiary 15; sites listed in social/raw/osha_establishments.csv"
DOV,2023,1.243,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"63 recordable cases (25 days-away, 13 restricted) / 10134826 hours at 29 establishments, 5085 avg employees; matched by ein 0, sec name 10, ex-21 subsidiary 19; sites listed in social/raw/osha_establishments.csv"
DOV,2024,0.965,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"41 recordable cases (17 days-away, 12 restricted) / 8499558 hours at 23 establishments, 4116 avg employees; matched by ein 0, sec name 9, ex-21 subsidiary 14; sites listed in social/raw/osha_establishments.csv"
DOW,2022,0.289,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"30 recordable cases (7 days-away, 9 restricted) / 20763329 hours at 18 establishments, 9981 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 17; sites listed in social/raw/osha_establishments.csv"
DOW,2023,0.324,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"36 recordable cases (7 days-away, 6 restricted) / 22189730 hours at 25 establishments, 10655 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 24; sites listed in social/raw/osha_establishments.csv"
DOW,2024,0.289,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"38 recordable cases (11 days-away, 6 restricted) / 26292188 hours at 24 establishments, 12442 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 23; sites listed in social/raw/osha_establishments.csv"
DPZ,2022,7.131,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"185 recordable cases (39 days-away, 122 restricted) / 5188482 hours at 23 establishments, 2643 avg employees; matched by ein 0, sec name 23, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DPZ,2023,5.555,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"148 recordable cases (30 days-away, 102 restricted) / 5328233 hours at 26 establishments, 2698 avg employees; matched by ein 0, sec name 26, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DPZ,2024,5.647,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"160 recordable cases (57 days-away, 93 restricted) / 5666899 hours at 26 establishments, 3569 avg employees; matched by ein 0, sec name 22, ex-21 subsidiary 4; sites listed in social/raw/osha_establishments.csv"
DTE,2022,0.653,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"62 recordable cases (18 days-away, 20 restricted) / 18989493 hours at 39 establishments, 10101 avg employees; matched by ein 2, sec name 37, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DTE,2023,0.616,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"56 recordable cases (19 days-away, 23 restricted) / 18174617 hours at 44 establishments, 9169 avg employees; matched by ein 2, sec name 42, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DTE,2024,0.857,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"77 recordable cases (17 days-away, 23 restricted) / 17973118 hours at 52 establishments, 8521 avg employees; matched by ein 2, sec name 50, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DUK,2022,0.526,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"122 recordable cases (52 days-away, 14 restricted) / 46398866 hours at 310 establishments, 23124 avg employees; matched by ein 0, sec name 310, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DUK,2023,0.365,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"76 recordable cases (27 days-away, 10 restricted) / 41596376 hours at 184 establishments, 20727 avg employees; matched by ein 0, sec name 184, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DUK,2024,0.466,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"79 recordable cases (34 days-away, 14 restricted) / 33923877 hours at 181 establishments, 16906 avg employees; matched by ein 0, sec name 181, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DVN,2022,1.282,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"9 recordable cases (2 days-away, 1 restricted) / 1404501 hours at 8 establishments, 754 avg employees; matched by ein 0, sec name 8, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DVN,2023,0.806,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"15 recordable cases (4 days-away, 3 restricted) / 3723050 hours at 9 establishments, 1930 avg employees; matched by ein 0, sec name 9, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DVN,2024,0.781,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"17 recordable cases (4 days-away, 3 restricted) / 4355459 hours at 9 establishments, 2052 avg employees; matched by ein 0, sec name 9, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DXCM,2022,1.769,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"74 recordable cases (24 days-away, 43 restricted) / 8365576 hours at 2 establishments, 5021 avg employees; matched by ein 2, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DXCM,2023,2.701,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"138 recordable cases (27 days-away, 100 restricted) / 10218288 hours at 3 establishments, 6158 avg employees; matched by ein 3, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
DXCM,2024,1.56,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"78 recordable cases (16 days-away, 55 restricted) / 9997706 hours at 3 establishments, 5981 avg employees; matched by ein 3, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
ECHO,2022,0.444,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"30 recordable cases (10 days-away, 13 restricted) / 13500786 hours at 7 establishments, 6869 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 7; sites listed in social/raw/osha_establishments.csv"
ECHO,2023,0.536,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"35 recordable cases (6 days-away, 23 restricted) / 13065271 hours at 7 establishments, 6860 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 7; sites listed in social/raw/osha_establishments.csv"
ECHO,2024,0.572,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"30 recordable cases (2 days-away, 13 restricted) / 10494059 hours at 8 establishments, 5919 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 7; sites listed in social/raw/osha_establishments.csv"
ECL,2022,1.086,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"25 recordable cases (8 days-away, 6 restricted) / 4605926 hours at 23 establishments, 2313 avg employees; matched by ein 11, sec name 11, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
ECL,2023,0.925,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"35 recordable cases (19 days-away, 7 restricted) / 7571311 hours at 25 establishments, 3785 avg employees; matched by ein 11, sec name 12, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
ECL,2024,1.335,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"57 recordable cases (27 days-away, 9 restricted) / 8537337 hours at 26 establishments, 4479 avg employees; matched by ein 5, sec name 20, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
EIX,2022,2.051,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"238 recordable cases (110 days-away, 28 restricted) / 23210554 hours at 92 establishments, 12178 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 92; sites listed in social/raw/osha_establishments.csv"
EIX,2023,2.049,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"253 recordable cases (137 days-away, 49 restricted) / 24696560 hours at 90 establishments, 12815 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 90; sites listed in social/raw/osha_establishments.csv"
EIX,2024,2.354,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"327 recordable cases (170 days-away, 42 restricted) / 27786764 hours at 115 establishments, 14273 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 115; sites listed in social/raw/osha_establishments.csv"
EL,2022,0.341,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"14 recordable cases (11 days-away, 0 restricted) / 8216566 hours at 14 establishments, 5011 avg employees; matched by ein 0, sec name 6, ex-21 subsidiary 8; sites listed in social/raw/osha_establishments.csv"
EL,2023,0.442,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"16 recordable cases (11 days-away, 2 restricted) / 7237101 hours at 14 establishments, 3481 avg employees; matched by ein 0, sec name 6, ex-21 subsidiary 8; sites listed in social/raw/osha_establishments.csv"
EL,2024,0.577,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"20 recordable cases (11 days-away, 4 restricted) / 6928025 hours at 14 establishments, 3767 avg employees; matched by ein 0, sec name 6, ex-21 subsidiary 8; sites listed in social/raw/osha_establishments.csv"
EME,2022,1.359,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"26 recordable cases (8 days-away, 1 restricted) / 3825838 hours at 8 establishments, 2025 avg employees; matched by ein 0, sec name 6, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
EME,2023,2.169,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"100 recordable cases (42 days-away, 20 restricted) / 9220291 hours at 11 establishments, 4762 avg employees; matched by ein 0, sec name 7, ex-21 subsidiary 4; sites listed in social/raw/osha_establishments.csv"
EME,2024,1.848,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"22 recordable cases (13 days-away, 0 restricted) / 2380656 hours at 5 establishments, 1130 avg employees; matched by ein 0, sec name 4, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
EMR,2022,0.535,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"33 recordable cases (9 days-away, 12 restricted) / 12344641 hours at 36 establishments, 6028 avg employees; matched by ein 2, sec name 4, ex-21 subsidiary 30; sites listed in social/raw/osha_establishments.csv"
EMR,2023,0.764,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"40 recordable cases (16 days-away, 14 restricted) / 10474352 hours at 40 establishments, 5103 avg employees; matched by ein 2, sec name 6, ex-21 subsidiary 32; sites listed in social/raw/osha_establishments.csv"
EMR,2024,0.399,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"19 recordable cases (8 days-away, 2 restricted) / 9521526 hours at 38 establishments, 4743 avg employees; matched by ein 1, sec name 4, ex-21 subsidiary 33; sites listed in social/raw/osha_establishments.csv"
EOG,2022,0.286,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"2 recordable cases (0 days-away, 1 restricted) / 1398677 hours at 2 establishments, 649 avg employees; matched by ein 2, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EOG,2023,0.0,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"0 recordable cases (0 days-away, 0 restricted) / 1489961 hours at 2 establishments, 691 avg employees; matched by ein 2, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EOG,2024,0.261,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"2 recordable cases (0 days-away, 1 restricted) / 1532086 hours at 2 establishments, 711 avg employees; matched by ein 2, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EQIX,2023,0.24,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"10 recordable cases (4 days-away, 1 restricted) / 8330325 hours at 41 establishments, 4460 avg employees; matched by ein 13, sec name 28, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EQIX,2024,0.565,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"20 recordable cases (5 days-away, 0 restricted) / 7074813 hours at 78 establishments, 3985 avg employees; matched by ein 0, sec name 78, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EQT,2022,0.135,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"1 recordable cases (0 days-away, 0 restricted) / 1480933 hours at 2 establishments, 829 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
EQT,2023,0.128,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"1 recordable cases (0 days-away, 0 restricted) / 1560757 hours at 2 establishments, 862 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
EQT,2024,0.0,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"0 recordable cases (0 days-away, 0 restricted) / 1916547 hours at 2 establishments, 1141 avg employees; matched by ein 1, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
ETN,2022,1.123,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"311 recordable cases (90 days-away, 86 restricted) / 55407498 hours at 118 establishments, 27503 avg employees; matched by ein 0, sec name 112, ex-21 subsidiary 6; sites listed in social/raw/osha_establishments.csv"
ETN,2023,1.047,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"316 recordable cases (106 days-away, 81 restricted) / 60338360 hours at 124 establishments, 29814 avg employees; matched by ein 0, sec name 117, ex-21 subsidiary 7; sites listed in social/raw/osha_establishments.csv"
ETN,2024,0.988,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"305 recordable cases (80 days-away, 81 restricted) / 61730236 hours at 119 establishments, 30977 avg employees; matched by ein 0, sec name 117, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
ETR,2022,0.314,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"18 recordable cases (3 days-away, 2 restricted) / 11449082 hours at 53 establishments, 5033 avg employees; matched by ein 0, sec name 24, ex-21 subsidiary 29; sites listed in social/raw/osha_establishments.csv"
ETR,2023,0.531,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"45 recordable cases (2 days-away, 7 restricted) / 16956404 hours at 98 establishments, 8186 avg employees; matched by ein 1, sec name 76, ex-21 subsidiary 21; sites listed in social/raw/osha_establishments.csv"
ETR,2024,0.108,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"5 recordable cases (1 days-away, 1 restricted) / 9292857 hours at 35 establishments, 4460 avg employees; matched by ein 1, sec name 19, ex-21 subsidiary 15; sites listed in social/raw/osha_establishments.csv"
EVRG,2022,0.732,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"35 recordable cases (16 days-away, 6 restricted) / 9556638 hours at 75 establishments, 5849 avg employees; matched by ein 75, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EVRG,2023,1.305,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"60 recordable cases (23 days-away, 18 restricted) / 9196178 hours at 79 establishments, 5997 avg employees; matched by ein 79, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EVRG,2024,1.492,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"71 recordable cases (26 days-away, 28 restricted) / 9515466 hours at 80 establishments, 4675 avg employees; matched by ein 80, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EW,2022,2.918,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"156 recordable cases (114 days-away, 38 restricted) / 10692778 hours at 2 establishments, 5627 avg employees; matched by ein 0, sec name 2, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EW,2023,1.058,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"75 recordable cases (37 days-away, 29 restricted) / 14183935 hours at 2 establishments, 6786 avg employees; matched by ein 0, sec name 2, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EW,2024,1.072,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"54 recordable cases (13 days-away, 23 restricted) / 10077854 hours at 1 establishments, 5390 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
EXC,2022,1.828,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"74 recordable cases (40 days-away, 19 restricted) / 8094526 hours at 23 establishments, 3749 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 23; sites listed in social/raw/osha_establishments.csv"
EXC,2023,1.743,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"71 recordable cases (39 days-away, 17 restricted) / 8144981 hours at 22 establishments, 3847 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 22; sites listed in social/raw/osha_establishments.csv"
EXC,2024,1.49,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"65 recordable cases (41 days-away, 15 restricted) / 8726962 hours at 23 establishments, 4042 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 23; sites listed in social/raw/osha_establishments.csv"
EXE,2024,0.272,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"6 recordable cases (1 days-away, 2 restricted) / 4418545 hours at 10 establishments, 1933 avg employees; matched by ein 0, sec name 2, ex-21 subsidiary 8; sites listed in social/raw/osha_establishments.csv"
EXPD,2022,1.058,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"24 recordable cases (16 days-away, 6 restricted) / 4535529 hours at 23 establishments, 2559 avg employees; matched by ein 17, sec name 4, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
EXPD,2023,1.078,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"43 recordable cases (25 days-away, 9 restricted) / 7979542 hours at 57 establishments, 4477 avg employees; matched by ein 29, sec name 13, ex-21 subsidiary 15; sites listed in social/raw/osha_establishments.csv"
EXPD,2024,0.713,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"32 recordable cases (17 days-away, 9 restricted) / 8978152 hours at 56 establishments, 4807 avg employees; matched by ein 29, sec name 10, ex-21 subsidiary 17; sites listed in social/raw/osha_establishments.csv"
F,2022,8.667,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"4507 recordable cases (521 days-away, 2571 restricted) / 103998203 hours at 49 establishments, 59293 avg employees; matched by ein 48, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
F,2023,8.77,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"4552 recordable cases (533 days-away, 2415 restricted) / 103810448 hours at 46 establishments, 60618 avg employees; matched by ein 45, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
F,2024,8.683,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"4912 recordable cases (584 days-away, 2760 restricted) / 113139347 hours at 52 establishments, 60625 avg employees; matched by ein 51, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FANG,2022,0.675,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"6 recordable cases (2 days-away, 1 restricted) / 1777328 hours at 1 establishments, 961 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FANG,2023,0.304,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"3 recordable cases (1 days-away, 1 restricted) / 1974241 hours at 1 establishments, 1017 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FANG,2024,0.823,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"11 recordable cases (6 days-away, 2 restricted) / 2673927 hours at 1 establishments, 1974 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FAST,2022,3.459,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"207 recordable cases (118 days-away, 56 restricted) / 11968183 hours at 94 establishments, 6872 avg employees; matched by ein 91, sec name 3, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FAST,2023,2.797,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"187 recordable cases (130 days-away, 26 restricted) / 13369662 hours at 116 establishments, 7675 avg employees; matched by ein 112, sec name 4, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FAST,2024,2.501,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"178 recordable cases (104 days-away, 42 restricted) / 14233363 hours at 131 establishments, 8233 avg employees; matched by ein 128, sec name 3, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FCX,2022,2.789,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"46 recordable cases (33 days-away, 1 restricted) / 3298931 hours at 5 establishments, 1518 avg employees; matched by ein 0, sec name 4, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FCX,2023,2.727,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"52 recordable cases (30 days-away, 6 restricted) / 3813076 hours at 5 establishments, 1486 avg employees; matched by ein 0, sec name 4, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FCX,2024,2.013,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"38 recordable cases (24 days-away, 2 restricted) / 3774843 hours at 4 establishments, 1335 avg employees; matched by ein 0, sec name 4, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FDX,2022,7.391,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"83 recordable cases (53 days-away, 27 restricted) / 2245880 hours at 47 establishments, 1632 avg employees; matched by ein 3, sec name 0, ex-21 subsidiary 44; sites listed in social/raw/osha_establishments.csv"
