file,url,retrieved_utc,bytes
companyfacts_0000014693.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014693.json,2026-09-12T20:12:38Z,3120150
companyfacts_0001996862.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001996862.json,2026-09-12T20:12:39Z,817535
companyfacts_0000875045.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875045.json,2026-09-12T20:12:40Z,4606215
companyfacts_0001075531.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001075531.json,2026-09-12T20:12:42Z,3354279
companyfacts_0001701605.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001701605.json,2026-09-12T20:12:43Z,2186492
companyfacts_0001316835.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001316835.json,2026-09-12T20:12:44Z,2833447
companyfacts_0002012383.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0002012383.json,2026-09-12T20:12:46Z,591729
companyfacts_0000014272.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000014272.json,2026-09-12T20:12:47Z,5690382
companyfacts_0001390777.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001390777.json,2026-09-12T20:12:49Z,7827785
companyfacts_0001383312.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001383312.json,2026-09-12T20:12:50Z,3663198
companyfacts_0001067983.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001067983.json,2026-09-12T20:12:51Z,2797863
companyfacts_0000079282.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000079282.json,2026-09-12T20:12:53Z,3872320
companyfacts_0000885725.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000885725.json,2026-09-12T20:12:55Z,4784388
companyfacts_0001393818.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001393818.json,2026-09-12T20:12:56Z,3505641
companyfacts_0001037540.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001037540.json,2026-09-12T20:12:58Z,4395080
companyfacts_0000831001.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000831001.json,2026-09-12T20:13:00Z,8737498
companyfacts_0000721371.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000721371.json,2026-09-12T20:13:02Z,3684828
companyfacts_0001783180.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001783180.json,2026-09-12T20:13:04Z,1872029
companyfacts_0000726958.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000726958.json,2026-09-12T20:13:06Z,2489660
companyfacts_0000018230.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000018230.json,2026-09-12T20:13:07Z,5868239
companyfacts_0000896159.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000896159.json,2026-09-12T20:13:09Z,5328163
companyfacts_0001374310.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001374310.json,2026-09-12T20:13:10Z,3850614
companyfacts_0001138118.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001138118.json,2026-09-12T20:13:12Z,4279716
companyfacts_0001051470.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001051470.json,2026-09-12T20:13:13Z,3822923
companyfacts_0000815097.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000815097.json,2026-09-12T20:13:14Z,2729358
companyfacts_0000813672.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000813672.json,2026-09-12T20:13:16Z,3598635
companyfacts_0001402057.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001402057.json,2026-09-12T20:13:17Z,3031026
companyfacts_0001868275.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001868275.json,2026-09-12T20:13:18Z,1466762
companyfacts_0001324404.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324404.json,2026-09-12T20:13:19Z,4101859
companyfacts_0000759944.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000759944.json,2026-09-12T20:13:21Z,4907248
companyfacts_0000313927.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000313927.json,2026-09-12T20:13:22Z,3845215
companyfacts_0001043277.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001043277.json,2026-09-12T20:13:24Z,3251409
companyfacts_0001091667.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001091667.json,2026-09-12T20:13:26Z,3211294
companyfacts_0001739940.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001739940.json,2026-09-12T20:13:27Z,1936595
companyfacts_0000936395.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000936395.json,2026-09-12T20:13:28Z,3774615
companyfacts_0000020286.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000020286.json,2026-09-12T20:13:30Z,4245190
companyfacts_0000021665.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000021665.json,2026-09-12T20:13:31Z,3582380
companyfacts_0000021076.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000021076.json,2026-09-12T20:13:32Z,3712366
companyfacts_0001166691.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001166691.json,2026-09-12T20:13:33Z,3756222
companyfacts_0001156375.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001156375.json,2026-09-12T20:13:35Z,4181433
companyfacts_0001058090.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001058090.json,2026-09-12T20:13:36Z,3012708
companyfacts_0000026172.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000026172.json,2026-09-12T20:13:37Z,4883285
companyfacts_0000811156.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000811156.json,2026-09-12T20:13:39Z,3900928
companyfacts_0001071739.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001071739.json,2026-09-12T20:13:40Z,3887314
companyfacts_0001130310.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001130310.json,2026-09-12T20:13:42Z,4247126
companyfacts_0000927628.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000927628.json,2026-09-12T20:13:43Z,6637060
companyfacts_0000820318.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000820318.json,2026-09-12T20:13:45Z,4119925
companyfacts_0001679788.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001679788.json,2026-09-12T20:13:46Z,1414117
companyfacts_0000711404.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000711404.json,2026-09-12T20:13:47Z,3817101
companyfacts_0001163165.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001163165.json,2026-09-12T20:13:49Z,4981846
companyfacts_0001140859.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001140859.json,2026-09-12T20:13:51Z,3903114
companyfacts_0000909832.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000909832.json,2026-09-12T20:13:52Z,3617189
companyfacts_0001175454.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001175454.json,2026-09-12T20:13:54Z,3768777
companyfacts_0000900075.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000900075.json,2026-09-12T20:13:55Z,3416768
companyfacts_0000906345.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000906345.json,2026-09-12T20:13:57Z,3770290
companyfacts_0000849395.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000849395.json,2026-09-12T20:13:58Z,1514914
companyfacts_0001100682.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001100682.json,2026-09-12T20:13:59Z,4702065
companyfacts_0001108524.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001108524.json,2026-09-12T20:14:01Z,4729214
companyfacts_0001535527.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001535527.json,2026-09-12T20:14:02Z,1965294
companyfacts_0000858877.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000858877.json,2026-09-12T20:14:03Z,6172548
companyfacts_0001057352.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001057352.json,2026-09-12T20:14:06Z,3409046
companyfacts_0000277948.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000277948.json,2026-09-12T20:14:07Z,2967098
companyfacts_0000723254.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000723254.json,2026-09-12T20:14:09Z,3450618
companyfacts_0001058290.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001058290.json,2026-09-12T20:14:10Z,3708102
companyfacts_0001755672.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001755672.json,2026-09-12T20:14:12Z,2167024
companyfacts_0001690820.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001690820.json,2026-09-12T20:14:13Z,1811923
companyfacts_0000064803.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000064803.json,2026-09-12T20:14:14Z,4462140
companyfacts_0000093410.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000093410.json,2026-09-12T20:14:16Z,4810683
companyfacts_0000715957.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000715957.json,2026-09-12T20:14:17Z,5611229
companyfacts_0000027904.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000027904.json,2026-09-12T20:14:19Z,3369064
companyfacts_0001792789.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001792789.json,2026-09-12T20:14:20Z,1394773
companyfacts_0001666700.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001666700.json,2026-09-12T20:14:21Z,3203317
companyfacts_0001561550.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001561550.json,2026-09-12T20:14:23Z,1576540
companyfacts_0000315189.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000315189.json,2026-09-12T20:14:25Z,5244762
companyfacts_0000910521.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000910521.json,2026-09-12T20:14:26Z,3007990
